ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_ID,Metadata_Plate,Metadata_Run,Metadata_Series,FileName__72h_brachyury_original,FileName__72h_brightfield_mask,PathName__72h_brachyury_original,PathName__72h_brightfield_mask,Intensity_IntegratedIntensityEdge__72h_brachyury_original,Intensity_IntegratedIntensity__72h_brachyury_original,Intensity_LowerQuartileIntensity__72h_brachyury_original,Intensity_MADIntensity__72h_brachyury_original,Intensity_MassDisplacement__72h_brachyury_original,Intensity_MaxIntensityEdge__72h_brachyury_original,Intensity_MaxIntensity__72h_brachyury_original,Intensity_MeanIntensityEdge__72h_brachyury_original,Intensity_MeanIntensity__72h_brachyury_original,Intensity_MedianIntensity__72h_brachyury_original,Intensity_MinIntensityEdge__72h_brachyury_original,Intensity_MinIntensity__72h_brachyury_original,Intensity_StdIntensityEdge__72h_brachyury_original,Intensity_StdIntensity__72h_brachyury_original,Intensity_UpperQuartileIntensity__72h_brachyury_original,RadialDistribution_FracAtD__72h_brachyury_original_1of9,RadialDistribution_FracAtD__72h_brachyury_original_2of9,RadialDistribution_FracAtD__72h_brachyury_original_3of9,RadialDistribution_FracAtD__72h_brachyury_original_4of9,RadialDistribution_FracAtD__72h_brachyury_original_5of9,RadialDistribution_FracAtD__72h_brachyury_original_6of9,RadialDistribution_FracAtD__72h_brachyury_original_7of9,RadialDistribution_FracAtD__72h_brachyury_original_8of9,RadialDistribution_FracAtD__72h_brachyury_original_9of9,RadialDistribution_MeanFrac__72h_brachyury_original_1of9,RadialDistribution_MeanFrac__72h_brachyury_original_2of9,RadialDistribution_MeanFrac__72h_brachyury_original_3of9,RadialDistribution_MeanFrac__72h_brachyury_original_4of9,RadialDistribution_MeanFrac__72h_brachyury_original_5of9,RadialDistribution_MeanFrac__72h_brachyury_original_6of9,RadialDistribution_MeanFrac__72h_brachyury_original_7of9,RadialDistribution_MeanFrac__72h_brachyury_original_8of9,RadialDistribution_MeanFrac__72h_brachyury_original_9of9,RadialDistribution_RadialCV__72h_brachyury_original_1of9,RadialDistribution_RadialCV__72h_brachyury_original_2of9,RadialDistribution_RadialCV__72h_brachyury_original_3of9,RadialDistribution_RadialCV__72h_brachyury_original_4of9,RadialDistribution_RadialCV__72h_brachyury_original_5of9,RadialDistribution_RadialCV__72h_brachyury_original_6of9,RadialDistribution_RadialCV__72h_brachyury_original_7of9,RadialDistribution_RadialCV__72h_brachyury_original_8of9,RadialDistribution_RadialCV__72h_brachyury_original_9of9
623,1,nan,0,D8,1,TR,0,FK223_run_TR_PLATE_1_ID_D8_C_BRA.tif,FK223_run_TR_PLATE_1_ID_D8_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,849.5718367099762,21108.95411992073,3.3679299354553223,0.12157511711120605,0.028700129305308356,3.8486709594726562,4.186176776885986,3.4119350871886596,3.4913916837447454,3.4881789684295654,2.999999523162842,2.8535044193267822,0.18629074897082265,0.1791771085116252,3.6109511852264404,0.010986157,0.03370396,0.058553476,0.0820352,0.109277464,0.13746691,0.16586304,0.1957868,0.2063269,1.0063985421350303,1.0038135224228355,1.002873414193432,1.0019895191746502,1.004090501612622,1.0074241487907625,1.0108950830274999,1.0057153923084081,0.9768617454691603,0.015809453541509134,0.01016604217650115,0.006935404706490116,0.0053617422896785035,0.006535116248837785,0.00564993146512779,0.005617869647640392,0.0031233363357516413,0.0035315889648962055
624,1,nan,0,D9,1,TR,0,FK223_run_TR_PLATE_1_ID_D9_C_BRA.tif,FK223_run_TR_PLATE_1_ID_D9_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,873.2347483634949,20774.12551188469,3.370955228805542,0.12360453605651855,0.0534614839088808,4.0,4.557946681976318,3.43793208017124,3.5008637532667155,3.4937851428985596,3.0,2.9211788177490234,0.18275590229853944,0.18305428888821024,3.6182210445404053,0.010425704,0.03434761,0.057800386,0.08208067,0.10874599,0.13658378,0.16572963,0.19684143,0.20744468,0.9978407284304768,1.009003514553054,1.005828419716648,1.0001369486782803,1.0035749885194203,1.0055683902268358,1.0096915879839485,1.0026240920560032,0.981640149317859,0.01445520233966719,0.009304212878619595,0.008268307306025714,0.006543698307363704,0.006076676829121387,0.0058123735899438455,0.009368203327598492,0.01077206831674719,0.014330681496617748
625,1,nan,0,E10,1,TR,0,FK223_run_TR_PLATE_1_ID_E10_C_BRA.tif,FK223_run_TR_PLATE_1_ID_E10_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,860.8045728206635,21809.370791196823,3.3735629320144653,0.12511539459228516,0.045829199904096445,4.0,4.153919219970703,3.443218291282654,3.499016651884618,3.4922213554382324,2.999999761581421,2.9408082962036133,0.191451807659338,0.18362014681660196,3.6238526105880737,0.01041507,0.03355527,0.056807414,0.08350407,0.10879514,0.13756324,0.16559044,0.19538558,0.20838368,0.9987250739565049,1.0055288133712847,1.003061216926098,1.0047893610326222,1.0016545501580245,1.006375230971215,1.0099072240861648,1.004817071625894,0.9795290148096377,0.008896191097934573,0.007438492911585627,0.007452022232452417,0.0075888000507289164,0.007888602487368076,0.007585125535653019,0.006876247064905248,0.01097976302196568,0.007349163311992172
626,1,nan,0,E11,1,TR,0,FK223_run_TR_PLATE_1_ID_E11_C_BRA.tif,FK223_run_TR_PLATE_1_ID_E11_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,811.4087235927582,18276.596236228943,3.367682099342346,0.13446569442749023,0.10437302164402773,4.0,4.546311378479004,3.482440873788662,3.513378745910985,3.496995210647583,3.0849881172180176,2.8948607444763184,0.19965900659109895,0.20091279040966745,3.6365996599197388,0.011072096,0.03269405,0.056945942,0.08246794,0.110473774,0.13696752,0.16580635,0.19782849,0.20574386,1.0104744833354682,1.000437904894345,1.0041789561510046,1.0094076275825472,1.0135530410777933,1.0049436734240533,1.0088007588135555,0.9981608022253672,0.9792127918182757,0.019191016086332457,0.018885354596251017,0.012762254521149801,0.019936779512495152,0.015510399157562159,0.010425830607569908,0.004647817690654206,0.00950394293451506,0.015514792525720057
627,1,nan,0,E12,1,TR,0,FK223_run_TR_PLATE_1_ID_E12_C_BRA.tif,FK223_run_TR_PLATE_1_ID_E12_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,850.3141222000122,20657.98289513588,3.3665106296539307,0.12437295913696289,0.035450999352287633,4.0,4.157268047332764,3.414916153413704,3.4983882972287685,3.489238739013672,2.9472203254699707,2.9470694065093994,0.18507713777926624,0.18470916471913285,3.615259349346161,0.010253647,0.0321865,0.05557106,0.082042895,0.10747161,0.13849828,0.16580841,0.20164227,0.20652536,0.9925866812528431,1.0109642914872783,1.0004485152639047,1.00302959936931,1.0073330841721975,1.0071826632607144,1.00834053328182,1.0022707348720783,0.9803313703255244,0.023330236780750524,0.00941618743397214,0.009035507933756225,0.0030019514076359433,0.007563977120623813,0.004502365271375533,0.004377128641378271,0.007457877416471367,0.013762980669569217
628,1,nan,0,E1,1,TR,0,FK223_run_TR_PLATE_1_ID_E1_C_BRA.tif,FK223_run_TR_PLATE_1_ID_E1_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,835.8579177856445,19571.128560066223,3.370715856552124,0.130956768989563,0.08500107033003979,4.448232173919678,4.4949541091918945,3.512008057922876,3.5155610849768677,3.500954508781433,2.999999761581421,2.9171903133392334,0.21872139291064854,0.20301881462363894,3.633975923061371,0.010983002,0.03301504,0.056843173,0.08090965,0.10904934,0.1351662,0.16649596,0.20185386,0.20568383,1.0023340033672423,1.004342738253979,1.0014112112289137,1.0009422335856464,1.0101126291217284,1.0059762357629538,1.0085778359133206,0.9970899900849551,0.9854060818734545,0.020135354970577956,0.011227767349688441,0.006109411794790603,0.004043136243104353,0.007303874660179903,0.005191362568678231,0.00590749319537035,0.00626455931585294,0.021030472481136098
629,1,nan,0,E2,1,TR,0,FK223_run_TR_PLATE_1_ID_E2_C_BRA.tif,FK223_run_TR_PLATE_1_ID_E2_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,828.8746681213379,19131.608101844788,3.362338900566101,0.12595534324645996,0.10769077950417856,4.0,4.367754936218262,3.4536444505055743,3.494995999606282,3.4894304275512695,3.1134884357452393,2.8150322437286377,0.18112932174690854,0.18509702193097866,3.61481511592865,0.011173615,0.032833077,0.05795292,0.08225952,0.10964065,0.1365267,0.16602711,0.19880019,0.20478623,1.0026945865667058,1.00970934590931,1.000739098229803,1.0028699718100431,1.0036336464377529,1.0058508435938578,1.0075747460259026,1.0002134623937298,0.9850613374020796,0.02194686386105737,0.008000279435786729,0.011411431435556315,0.005139692629201144,0.0027849138899603025,0.006174635692972481,0.00887883510683788,0.011149895587557202,0.011756976651928801
630,1,nan,0,E3,1,TR,0,FK223_run_TR_PLATE_1_ID_E3_C_BRA.tif,FK223_run_TR_PLATE_1_ID_E3_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,869.0266053676605,20963.93781352043,3.370392322540283,0.13192367553710938,0.04555752049556415,4.39503812789917,4.5849175453186035,3.476106421470642,3.5033318538637084,3.4940059185028076,3.0,2.956735610961914,0.19959535313032697,0.19284826629174875,3.6328022480010986,0.010403487,0.03275859,0.05668883,0.08221439,0.1101824,0.13631861,0.16575061,0.19707833,0.20860478,1.0041042840288317,1.0001398039107352,1.000666549423799,1.0081371435376436,1.008152085706726,1.0045942819764446,1.0090047175619863,1.0002686518344754,0.9821329822135093,0.014541689706383186,0.009579876542543055,0.011344589151810382,0.003956702893402301,0.005078454663588157,0.0038059596726549806,0.005288332011678348,0.008521228638145237,0.010810084923864097
631,1,nan,0,E4,1,TR,0,FK223_run_TR_PLATE_1_ID_E4_C_BRA.tif,FK223_run_TR_PLATE_1_ID_E4_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,859.170905828476,20822.212855815887,3.375780701637268,0.12230110168457031,0.042311426850136474,3.8978681564331055,4.15630578994751,3.422991656687155,3.497767991905911,3.4913597106933594,2.8396644592285156,2.8396644592285156,0.17791084622087985,0.18063090628035106,3.6218950152397156,0.010369089,0.034223754,0.05722557,0.082836345,0.10956215,0.13623263,0.16601907,0.1969223,0.20660913,0.9955998288557443,1.0036157995939483,1.001952407947354,1.0002530645465728,1.0034207472319765,1.006194594202945,1.0095112429545519,1.0053846185857587,0.9808167068011443,0.019552792705350153,0.006320592088560472,0.01020001273700242,0.005469613612821414,0.008443161478584047,0.0054774396671374605,0.005718712370214146,0.009061845850373654,0.007749531287748736
632,1,nan,0,E5,1,TR,0,FK223_run_TR_PLATE_1_ID_E5_C_BRA.tif,FK223_run_TR_PLATE_1_ID_E5_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,878.6951954364777,21276.8002038002,3.366008996963501,0.12371301651000977,0.07166448424882753,3.933819532394409,4.800310134887695,3.459429903293219,3.488000033409869,3.490396022796631,3.0,2.797041654586792,0.19408198733079854,0.18661715084246602,3.613646984100342,0.011164232,0.03417292,0.058150224,0.08287678,0.1090716,0.13650762,0.16582103,0.19330175,0.20893393,1.001497296452064,1.0070280374392153,1.0077169567177202,1.005066307650406,1.0020131694085606,1.0032487400324932,1.0125208082977106,1.000968326382806,0.9811370291555717,0.015334656228839429,0.012359093693078789,0.006980597501897277,0.0062864214670819325,0.005531163837609145,0.004157248512767025,0.007806475704258271,0.007385925087298057,0.009665446830947963
633,1,nan,0,E6,1,TR,0,FK223_run_TR_PLATE_1_ID_E6_C_BRA.tif,FK223_run_TR_PLATE_1_ID_E6_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,856.3703799247742,20782.84037423134,3.3700889348983765,0.12677276134490967,0.03932856987590364,4.0,4.325859546661377,3.453106370664412,3.4993837976479774,3.494586944580078,3.0,2.896986484527588,0.1754698710117046,0.18291234439348567,3.624727725982666,0.010792401,0.03416262,0.058256682,0.08277526,0.10920518,0.13787109,0.16625422,0.1945515,0.20613109,1.001501057588009,1.0044148000381306,1.005774518745666,0.997164816344362,1.0008789468901558,1.013386612997785,1.0095949149204897,1.0003821167336902,0.98172615740953,0.015648523462168707,0.009034285052765104,0.005228476291515496,0.006138907410144519,0.00380617268730986,0.003095595183204016,0.002329141829353622,0.008708590478812402,0.009299946400574261
634,1,nan,0,E7,1,TR,0,FK223_run_TR_PLATE_1_ID_E7_C_BRA.tif,FK223_run_TR_PLATE_1_ID_E7_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,888.3965728282928,22272.781324625015,3.3624171018600464,0.1308305263519287,0.040420785221504864,4.0,4.881436347961426,3.4567960032229292,3.505316544637239,3.4873998165130615,2.989196538925171,2.989196538925171,0.19054833580517644,0.19131385023341133,3.6273999214172363,0.010607804,0.03336081,0.05795981,0.08210859,0.108341366,0.13723657,0.16535667,0.19508068,0.20994772,1.0059998165259842,0.9998800987904859,1.0034785615813142,0.99945969725477,1.0020393593863088,1.0046096039669838,1.0083265401237058,1.0093995581960433,0.9801673871861223,0.0234502573421061,0.010530580358795828,0.006786125910492594,0.003995096353384967,0.0073130614875951145,0.00619140080498719,0.008000746368247992,0.005961690637639045,0.006288029148003875
635,1,nan,0,E8,1,TR,0,FK223_run_TR_PLATE_1_ID_E8_C_BRA.tif,FK223_run_TR_PLATE_1_ID_E8_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,863.8602871894836,22164.719992876053,3.374349355697632,0.13291454315185547,0.03538768136207238,4.0,4.129836559295654,3.387687400743073,3.508186133725238,3.500377893447876,2.999999523162842,2.999999523162842,0.1651398961262779,0.1876775204955097,3.638351798057556,0.0106363455,0.033955425,0.057477925,0.081617616,0.10961362,0.13554868,0.16518797,0.1956371,0.21032527,1.0029915039385666,1.0119357325558325,1.003164447452972,1.0012817449072005,1.0007786843172022,1.001633411332179,1.0073914992475588,1.0090083602983113,0.9814143733312661,0.017341788647158834,0.0159101208262264,0.007426866327094431,0.005315000370349799,0.005135640881888135,0.00557889438883945,0.005898631634959101,0.005950663925626063,0.011339134880789655
636,1,nan,0,E9,1,TR,0,FK223_run_TR_PLATE_1_ID_E9_C_BRA.tif,FK223_run_TR_PLATE_1_ID_E9_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,861.5204803943634,20610.21753692627,3.371833562850952,0.1314396858215332,0.06067302509418593,4.8821330070495605,5.5468316078186035,3.502115773960827,3.513504523853779,3.4961442947387695,3.081678628921509,2.999999523162842,0.21873786022520234,0.20303139396181744,3.636423349380493,0.010439241,0.032938354,0.056876224,0.08255962,0.10603319,0.13735709,0.16746852,0.1991849,0.20714292,1.0038785163129724,1.006335327634581,1.0019096914488592,1.0026806366184455,0.9983799340349884,1.004659184716882,1.0137980667676212,0.9969441906990847,0.9870839680141775,0.026683837550979052,0.014656818159302538,0.0046822317962152684,0.0018982935163349497,0.006592922894771629,0.005398718132820362,0.010581666171196252,0.010318743499891907,0.01621482897904874
637,1,nan,0,F10,1,TR,0,FK223_run_TR_PLATE_1_ID_F10_C_BRA.tif,FK223_run_TR_PLATE_1_ID_F10_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,884.0865828990936,22385.19226861,3.376055061817169,0.1296079158782959,0.034612635694638266,4.0,4.341617107391357,3.4400256143933605,3.5103014377622705,3.4979768991470337,3.0,2.82057785987854,0.1875380848857298,0.19247847260630632,3.634641647338867,0.010361599,0.034206633,0.057002667,0.08297738,0.10897044,0.13625762,0.16600148,0.19608533,0.20813692,1.0011502360134652,1.0052336203234746,1.0013939658739148,1.005982380898617,1.0027481988072375,1.0056884655452973,1.0072230848525376,1.0084162691908487,0.9781054637848486,0.0229352669534995,0.0054124182825597816,0.004431588014773532,0.006479757575606267,0.006340521080066035,0.005632669137294489,0.006632071089127472,0.006613231139269946,0.006588560250037921
638,1,nan,0,F11,1,TR,0,FK223_run_TR_PLATE_1_ID_F11_C_BRA.tif,FK223_run_TR_PLATE_1_ID_F11_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,852.5248374938965,21165.627612113953,3.379641592502594,0.12297344207763672,0.021624447383762478,4.0,4.319944858551025,3.4515175607040343,3.5071462489004066,3.4999369382858276,2.877981662750244,2.877981662750244,0.1808560076492817,0.18041398963690636,3.627228260040283,0.010888293,0.034287125,0.058523815,0.08357228,0.109549336,0.13614379,0.16510512,0.1932376,0.20869265,0.9956189482049306,1.0093795053842525,1.0033841598884756,1.0067040523785529,1.0032325395706552,1.0044349202644838,1.0064741366288865,1.0018805260818018,0.9839532599435178,0.02066164351501447,0.006225143215618713,0.007306213989607505,0.0089738530858554,0.005611737303552121,0.004865570001452362,0.004477050275753789,0.0033509505752676535,0.007043202980713103
639,1,nan,0,F12,1,TR,0,FK223_run_TR_PLATE_1_ID_F12_C_BRA.tif,FK223_run_TR_PLATE_1_ID_F12_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,882.4771161079407,22006.75295495987,3.3733454942703247,0.12850308418273926,0.05779768354920475,4.125017166137695,4.5718488693237305,3.4471762347966433,3.5031443736007435,3.495204210281372,2.999999761581421,2.9290456771850586,0.18263086336935289,0.1900239647287636,3.6310441493988037,0.010505248,0.033669677,0.05816838,0.08176048,0.108589046,0.13787538,0.16536081,0.19722582,0.20684515,1.0152918009803629,1.0218014908225572,1.0094303101795115,1.0012072936484662,1.0031711545718047,1.0083039876884559,1.0085403865980855,0.999171472869572,0.9799405946585916,0.017786412021753576,0.020322882848796978,0.012858003697212222,0.004357341644716155,0.004378301372428544,0.009397124569233131,0.010148054369399546,0.009172382391755982,0.01241289193222789
